"COISS_2004","data/1465674475_1465709620/N1465677848_2.LBL ","co-iss-n1465677848       ","PHOEBE    ", -27.389,  45.776, -31.256,  48.603, 272.093,   3.128, 161.074, 252.109,   8.267,  99.302,   0.21211,   0.21353,   0.21463,  11.20688,   17718.487,   17826.173,  86.405,  86.774,   1.097,  88.111,   8.690,  88.909, -12.847, -15.196,  23.123,  25.131, 344.202, 263.826,   0.21363,   17826.398,  86.407
"COISS_2004","data/1465674475_1465709620/N1465677872_2.LBL ","co-iss-n1465677872       ","PHOEBE    ", -29.066,  46.025, -33.295,  48.857, 272.537,   5.710, 158.751, 251.924,   8.516, 101.689,   0.21392,   0.21534,   0.21656,  10.74758,   17869.835,   17976.976,  86.460,  86.826,   2.332,  88.117,   8.847,  88.852, -12.847, -15.199,  23.114,  25.120, 344.461, 264.021,   0.21544,   17977.692,  86.462
"COISS_2004","data/1465674475_1465709620/N1465677904_2.LBL ","co-iss-n1465677904       ","PHOEBE    ", -29.538,  46.140, -33.789,  48.979, 272.691,   2.160, 162.630, 252.099,   8.421,  97.890,   0.21622,   0.21766,   0.21886,  13.59788,   18062.134,   18168.554,  86.528,  86.889,   1.856,  88.271,   8.793,  89.083, -12.847, -15.204,  23.104,  25.107, 344.790, 264.270,   0.21775,   18170.008,  86.529
"COISS_2004","data/1465674475_1465709620/N1465677936_2.LBL ","co-iss-n1465677936       ","PHOEBE    ", -29.835,  46.622, -33.998,  49.465, 272.847,   4.623, 160.512, 252.288,   8.314, 100.090,   0.21864,   0.22003,   0.22126,   5.85236,   18263.930,   18370.052,  86.596,  86.955,   1.777,  88.568,   8.726,  87.846, -12.847, -15.208,  23.092,  25.094, 345.135, 264.533,   0.22016,   18371.820,  86.599
"COISS_2004","data/1465674475_1465709620/N1465677960_2.LBL ","co-iss-n1465677960       ","PHOEBE    ", -30.012,  46.672, -34.271,  49.521, 273.634,   3.158, 162.242, 251.766,   8.898,  98.422,   0.22049,   0.22195,   0.22336,  58.23687,   18418.612,   18526.252,  86.650,  87.004,   1.403,  88.322,   9.091,  89.782, -12.847, -15.211,  23.084,  25.084, 345.399, 264.736,   0.22202,   18526.384,  86.651
"COISS_2004","data/1465674475_1465709620/N1465677992_2.LBL ","co-iss-n1465677992       ","PHOEBE    ", -30.210,  47.264, -34.370,  50.116, 273.871,   7.761, 157.978, 251.868,   8.873, 102.763,   0.22287,   0.22428,   0.22575,  10.74896,   18617.318,   18725.203,  86.715,  87.066,   1.277,  88.612,   9.070,  88.805, -12.847, -15.215,  23.074,  25.071, 345.739, 264.998,   0.22440,   18725.091,  86.717
"COISS_2004","data/1465674475_1465709620/N1465678016_2.LBL ","co-iss-n1465678016       ","PHOEBE    ", -32.237,  46.919, -36.593,  49.781, 273.985,   3.578, 162.426, 252.018,   8.782,  98.374,   0.22472,   0.22616,   0.22759,   9.06199,   18771.877,   18878.066,  86.766,  87.114,   1.860,  88.579,   9.008,  88.570, -12.847, -15.218,  23.065,  25.061, 346.003, 265.203,   0.22625,   18879.671,  86.767
"COISS_2004","data/1465674475_1465709620/N1465678040_2.LBL ","co-iss-n1465678040       ","PHOEBE    ", -31.280,  47.426, -35.495,  50.291, 274.696,   3.759, 162.503, 251.566,   9.291,  98.354,   0.22653,   0.22796,   0.22963,   7.09890,   18923.404,   19029.559,  86.815,  87.159,   2.142,  88.542,   9.327,  88.160, -12.847, -15.221,  23.058,  25.052, 346.262, 265.405,   0.22806,   19031.088,  86.816
"COISS_2004","data/1465674475_1465709620/N1465678072_2.LBL ","co-iss-n1465678072       ","PHOEBE    ", -32.117,  47.549, -36.525,  50.419, 274.271,   5.064, 161.538, 252.331,   8.599,  99.392,   0.22891,   0.23034,   0.23177,   8.40284,   19122.049,   19226.858,  86.875,  87.219,   1.280,  89.004,   8.904,  88.429, -12.847, -15.225,  23.048,  25.040, 346.602, 265.671,   0.23045,   19229.872,  86.878
"COISS_2004","data/1465674475_1465709620/N1465678104_2.LBL ","co-iss-n1465678104       ","PHOEBE    ", -33.551,  48.088, -38.008,  50.961, 274.730,   5.322, 161.624, 252.216,   8.787,  99.379,   0.23133,   0.23273,   0.23429,  10.13381,   19324.027,   19431.066,  86.937,  87.276,   3.378,  89.158,   9.018,  88.684, -12.847, -15.228,  23.037,  25.028, 346.947, 265.943,   0.23287,   19431.808,  86.940
"COISS_2004","data/1465674475_1465709620/N1465678136_2.LBL ","co-iss-n1465678136       ","PHOEBE    ", -34.060,  48.434, -38.543,  51.312, 275.263,   3.348, 163.944, 252.028,   9.046,  97.131,   0.23375,   0.23519,   0.23684,   7.63646,   19526.048,   19631.267,  86.998,  87.334,   1.562,  89.206,   9.170,  88.235, -12.847, -15.232,  23.028,  25.016, 347.292, 266.217,   0.23529,   19633.776,  87.001
